SDF File Name,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
43,136.114,132.082,136.0385107,50,0,0.261325601,-0.312457592,0.312457592,0.261325601,10.88425926,-0.167824074,10.88425926,0.167824074,3.09291205,400.9401974,6.974691495,4.95737602,4.95737602,4.877010098,2.745085789,2.745085789,1.863944823,1.863944823,1.253139418,1.253139418,0.777113352,0.777113352,-1.65,372.42214,5.159860162,1.662923452,0.539770508,55.11114768,4.983978521,5.386224214,5.647177221,0,5.559266895,0,9.893218992,4.983978521,5.098681808,0,0,0,0,12.52416365,0,11.03340144,0,20.16532066,0,0,0,22.87796773,0,0,5.559266895,0,0,0,20.16532066,0,0,0,17.31870083,0,11.03340144,0,74.43,0,4.794537184,0,5.559266895,11.03340144,0,12.52416365,0,0,20.16532066,0,0,0,0,0,0,0,0,0,0,27,0,10,2,5,0,0,0,0,2,2,3,2,5,0,0,0,0,2,-0.3538,34.5094,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,536.888,480.44,536.4382018,216,0,-0.010398602,-0.06957435,0.06957435,0.010398602,2.372446066,0.291132424,2.372446066,0.291132424,1.885637979,1116.383091,29.76093778,27.32554446,27.32554446,18.81420482,15.30096491,15.30096491,13.27541894,13.27541894,8.376528939,8.376528939,5.790498097,5.790498097,-2.86,240732069,33.34700376,15.8033283,11.3240543,247.3746978,0,0,0,0,0,0,0,0,0,0,146.1978575,102.0435429,0,0,0,0,0,0,10.82998094,107.7623017,0,129.6491177,0,0,0,0,0,0,0,0,10.82998094,107.7623017,129.6491177,0,0,0,0,0,0,0,0,10.82998094,0,71.96355692,11.14620906,0,154.3016535,0,0,0,0,0,0,0,0,0,0,72.83333333,0.45,40,0,0,2,0,2,0,0,0,0,0,0,10,0,0,0,2,12.6058,181.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,262.225,252.145,262.0702048,98,0,0.426952599,-0.617924436,0.617924436,0.426952599,11.95516684,-0.773622082,11.95516684,0.009163832,2.39183906,656.4303985,13.82806265,9.938735563,9.938735563,9.130228955,5.247170461,5.247170461,3.524436626,3.524436626,2.360051182,2.360051182,1.485991451,1.485991451,-2.9,21582.49075,12.55415683,5.168697164,2.514834872,107.2540655,15.151369,6.21460058,0,0,17.23024501,11.78716807,0,10.22032858,14.56222281,0,12.13273414,0,12.13273414,7.109797541,18.99221542,23.34124209,0,5.425791397,5.101407526,0,7.109797541,46.57074589,0,0,14.88660668,4.794537184,0,0,19.41763819,4.736862954,10.41450605,5.693927995,35.56371937,0,11.03340144,0,104.57,6.093240071,15.20904323,0,16.72732943,9.460815284,12.41144415,19.24253168,12.13273414,5.425791397,9.83827048,0,0,0,0,0,0,0,0,0,0,54.66666667,0.090909091,19,1,8,0,0,0,1,1,2,5,1,8,2,0,0,0,2,-0.2035,65.0027,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,434.397,412.221,434.1212969,166,0,0.200745684,-0.50717199,0.50717199,0.200745684,13.01998207,-1.699760514,13.01998207,0.114223067,1.826778686,1003.895237,22.4468648,16.12030656,16.12030656,14.77729466,9.572401741,9.572401741,7.521175231,7.521175231,5.602812737,5.602812737,4.031170066,4.031170066,-2.57,8644406.777,21.6540788,8.169419464,3.476620028,175.7095629,45.21941767,42.01885561,6.290026729,5.783244946,0,0,4.794537184,0,0,0,12.13273414,23.7625527,11.12690298,24.34066691,50.01395486,5.783244946,0,0,0,43.41674063,6.606881965,58.1490928,0,11.49902367,0,0,11.49902367,0,78.84171096,16.08060787,0,38.71576103,30.33183534,0,0,0,177.14,61.55637938,40.54022895,0,33.56676929,0,0,30.33183534,0,0,0,9.473725908,0,0,0,0,0,0,0,0,0,90.33333333,0.380952381,31,7,10,1,1,2,2,0,2,10,7,10,4,0,1,1,4,-0.9596,102.2641,0,5,5,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,243.219,230.115,243.0855205,94,0,0.351212694,-0.393566854,0.393566854,0.351212694,11.51087065,-1.309931028,11.51087065,0.053697589,2.319695266,462.1897022,12.57698579,8.801123224,8.801123224,8.040912558,5.014304277,5.014304277,3.771107925,3.771107925,2.642834144,2.642834144,1.72937357,1.72937357,-1.48,7816.794256,11.98960468,4.414475063,2.025663274,95.89720927,25.79011262,24.12976194,6.227901171,0,0,5.689743398,4.567099648,4.794537184,4.983978521,0,0,6.066367068,6.196843572,6.606881965,20.05644514,5.817862778,0,9.551078169,0,24.53980033,12.34054944,22.74749122,0,0,11.42341088,5.817862778,0,0,49.78944148,4.736862954,0,6.227901171,17.05774782,0,0,0,130.83,36.8364257,15.00759197,0,5.817862778,0,4.567099648,12.26321064,0,0,4.983978521,15.57705783,0,0,0,0,0,0,0,0,1.013796296,50.65287037,0.555555556,17,5,8,0,1,1,0,1,1,8,4,8,2,0,1,1,2,-2.563,55.9188,0,3,3,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,365.214,352.11,365.0536626,132,0,0.469170685,-0.387419476,0.469170685,0.387419476,13.34177839,-4.775070564,13.34177839,0.066303006,1.887564552,812.2360675,17.64589989,11.7988401,12.69326729,11.17052241,6.543768924,8.074065667,5.034556949,6.27390974,3.439443372,3.924863934,2.36420063,2.705316384,-1.73,229769.226,17.1047072,5.967027823,3.100645055,132.4690852,30.47040843,18.31189916,23.20964189,0,0,13.90087097,9.09084681,9.549026806,14.35837209,0,0,0,0,12.93420204,38.21595144,24.80443784,0,19.51903521,0,24.53980033,12.34054944,12.40549392,0,0,5.733667477,10.20827783,0,7.822697123,64.43769433,13.8256584,6.078173847,6.227901171,6.327320075,0,11.16387794,0,186.07,45.04755327,19.16851812,0,16.98174072,0,10.89441972,0,0,0,19.47568272,20.25735364,0,0,0,0,0,0,0,0,29.45297601,47.85257955,0.5,24,6,12,0,1,1,0,2,2,10,5,14,4,0,1,1,3,-1.7239,73.6131,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,868.457,818.057,867.3180956,320,0,0.293189778,-0.454803279,0.454803279,0.293189778,13.9060685,-4.551966161,13.9060685,0.035867292,1.003209207,2563.538281,42.72682862,34.28544737,35.8578729,29.29759664,20.66580222,22.52692994,16.86957253,18.98841055,11.96822863,13.54886543,8.400013009,9.511855994,-5.48,4.37625E+13,42.22048453,17.85578962,10.0182371,360.0299266,24.67440276,22.83358716,0,0,21.61785716,0,19.80876518,18.12387037,0,0,43.15425296,103.1044972,86.90812388,21.57908959,27.60937112,61.20007556,0,19.58996164,11.33289652,50.84706599,62.6990007,117.0270511,0,11.49902367,19.67565615,17.06215882,11.49902367,11.60093989,86.5984569,14.76015411,21.44721478,61.87302268,95.65867997,5.022633314,16.60650597,0,172.03,31.43665168,23.32665244,0,28.33324612,31.15520939,86.99050102,35.03923826,30.46231185,18.19910121,55.78686851,21.0746658,0,1.686492906,0,0,0,0,0,0,27.32614852,111.931803,0.377777778,61,3,14,1,2,3,3,2,5,11,3,16,13,0,2,2,8,8.6599,237.0478,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,4,3,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50,359.401,337.225,359.1645198,138,0,0.340723079,-0.477497023,0.477497023,0.340723079,14.79352584,-1.271784978,14.79352584,0.143744594,1.834238302,927.7517572,18.42192077,14.74246398,14.74246398,12.4904023,9.082566565,9.082566565,7.057573789,7.057573789,5.4316193,5.4316193,3.713121642,3.713121642,-2.41,1655411.28,17.02643513,6.391214787,2.858156122,149.9829267,19.4734465,11.38067233,0,5.428790392,0,5.969305288,4.794537184,9.184952232,0,0,6.9237372,31.51913379,43.80393424,11.20408699,14.29147963,22.55961649,0,9.467009379,0,25.80722127,37.62369176,39.93357762,0,0,10.32870012,10.07780132,0,0,53.26662409,0,5.817220841,36.16520995,23.12411489,0,10.90292493,0,65.78,17.21531652,19.08601681,0,16.99151654,11.20408699,45.56542528,12.26321064,6.066367068,9.467009379,11.82364693,0,0,0,0,0,0,0,0,0,16.63223647,48.86776353,0.473684211,26,1,6,1,1,2,1,1,2,5,1,7,4,1,1,2,4,2.3156,97.7233,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,361.373,341.213,361.1437843,138,0,0.340723138,-0.486916991,0.486916991,0.340723138,14.98365316,-1.315329409,14.98365316,0.043358791,2.004088915,963.2881483,18.58505748,14.65914844,14.65914844,12.37991785,8.590996603,8.590996603,6.966959135,6.966959135,5.191841671,5.191841671,3.688770166,3.688770166,-2.61,825393.7398,16.83680293,5.979774542,2.438457423,148.7315298,24.21030946,17.85771973,11.56673267,5.428790392,0,5.969305288,4.794537184,9.184952232,0,0,0,20.03777625,32.3758692,16.94476576,19.02834258,22.55961649,0,9.467009379,0,12.96557803,44.7334893,33.86721055,0,5.749511833,15.06556308,10.07780132,5.749511833,0,60.37642163,0,5.817220841,23.3235667,17.05774782,0,10.90292493,0,75.01,17.21531652,19.08601681,0,23.5983985,30.04311164,19.15587988,6.196843572,4.567099648,18.87131891,4.899909731,4.736862954,0,0,0,0,0,0,0,0,16.70392243,50.96274424,0.444444444,26,1,7,0,2,2,1,1,2,6,1,8,2,0,1,1,4,1.544,95.0413,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,179.307,158.139,179.1673997,74,0,0.006728513,-0.327439617,0.327439617,0.006728513,6.191527778,0.445277778,6.191527778,0.445277778,1.911265473,183.8801538,9.052041764,8.629392033,8.629392033,6.178270459,5.934253523,5.934253523,6.068602999,6.068602999,5.051530024,5.051530024,4.735311104,4.735311104,-0.04,1242.959343,8.283314936,2.502526359,1.0921328,81.07601152,5.733667477,0,0,0,0,0,0,0,0,0,0,68.61737555,6.041840829,0,0,0,0,0,28.90237609,51.49050777,0,0,0,0,5.733667477,0,0,0,6.041840829,0,23.16870861,45.44866694,0,0,0,0,26.02,0,0,0,0,11.4568313,17.75371814,38.52492974,0,0,6.9237372,5.733667477,0,0,0,0,0,0,0,0,0,21.58333333,1,13,2,1,4,0,4,0,0,0,1,1,1,1,4,0,4,4,2.55,54.2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,407.448,386.28,407.1151064,150,0,0.352464958,-0.507966625,0.507966625,0.352464958,12.50232547,-1.173776696,12.50232547,0,2.80E-06,851.3818385,19.71481399,14.95524342,15.77174,12.84544301,8.235022449,9.283777239,6.14426754,7.249260045,4.400645296,5.702821522,3.048311778,4.366851104,-2.82,907674.2244,21.4797407,8.463583758,3.745183686,164.7463239,26.73970271,28.90410562,0,5.907179729,5.907179729,5.969305288,14.4889841,4.794537184,0,11.76188495,24.28477435,30.19302736,5.752853607,0,30.07285818,29.5455497,0,10.21669833,5.733667477,24.38129167,5.752853607,53.25110382,0,5.749511833,11.05045608,0,5.749511833,11.76188495,55.54138835,14.38361155,0,18.52902952,47.68765233,0,0,0,164.46,35.24121922,24.59666634,0,16.92274298,16.88940963,0,40.92726295,19.07577741,0,5.316788604,5.733667477,0,1.389545222,0,0,0,0,0,0,0,73.11045478,0.277777778,28,7,9,0,2,2,1,0,1,6,4,10,5,0,1,1,3,-0.118,103.1475,1,0,0,0,0,0,0,1,1,1,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,570.649,540.409,570.2267054,214,0,0.253437452,-0.374261573,0.374261573,0.253437452,13.88290498,-0.979914021,13.88290498,0.044612149,1.425201138,2180.823323,29.19757718,24.12645182,24.12645182,20.9357074,14.75827338,14.75827338,12.09173593,12.09173593,10.03557929,10.03557929,8.327087426,8.327087426,-4.66,16727238356,24.8936556,8.461353673,2.968438278,246.9101196,28.82462354,12.33186756,5.724985594,0,11.81435946,0,9.589074368,0,0,0,54.59730362,36.75265697,54.2313959,33.67209519,19.06280028,55.42605919,0,19.35089763,0,43.98800921,14.15746952,95.55312637,0,0,5.316788604,0,0,0,52.15174523,21.74346791,0,45.85188884,78.86277189,0,43.61169973,0,77.73,18.05685315,9.589074368,0,17.85620029,18.52902952,54.73860271,0,7.109797541,66.54488533,45.64019337,9.473725908,0,0,0,0,0,0,0,0,4.568293178,86.84837349,0.257142857,43,1,8,0,3,3,4,2,6,6,1,8,3,0,1,1,9,5.9068,165.1237,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,352.471,320.215,352.2249741,142,0,0.302851114,-0.481230254,0.481230254,0.302851114,12.09190337,-0.800751278,12.09190337,0.053526621,2.47720805,468.7069713,18.65648977,15.14090055,15.14090055,11.95159616,9.392383017,9.392383017,6.862731564,6.862731564,4.709842179,4.709842179,3.215435741,3.215435741,-1.46,271685.7106,21.58248088,11.98462164,8.453346554,149.9938594,15.31958218,5.783244946,0,0,0,5.969305288,9.589074368,0,0,0,50.4902825,25.68328649,24.67745534,12.20793278,24.90865655,11.75255023,0,0,11.83581209,76.91906458,0,24.30408043,0,0,0,0,0,0,39.28006519,9.589074368,11.83581209,64.71113181,24.30408043,0,0,0,94.83,18.17723806,19.80212916,0,30.46070028,25.68328649,19.26246487,0,12.15204021,12.15204021,6.9237372,5.106527395,0,0,0,0,0,0,0,0,0,64.16666667,0.7,25,3,5,1,0,1,0,0,0,4,3,5,12,1,0,1,1,3.2511,97.1434,1,2,2,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
56,623.15,583.838,622.2558126,234,0,0.414728189,-0.458197728,0.458197728,0.414728189,13.58117294,-1.863973748,13.58117294,0,3.43E-06,1692.005562,29.87973993,25.26469722,26.0811938,20.8170488,15.65470636,15.65470636,12.2359104,12.2359104,9.965617272,9.965617272,7.470643971,7.470643971,-3.47,8813764338,30.55166841,11.797149,4.873088084,261.908656,28.94717241,12.3563938,5.601050811,0,5.559266895,12.06254536,4.794537184,14.57305289,0,12.40703316,20.26829602,81.44336231,35.64448084,29.0127646,24.16932767,35.37250345,0,19.35089763,0,83.58775577,26.17902562,56.87307832,0,17.13736782,10.29612985,4.794537184,5.749511833,12.40703316,68.74083684,34.70491094,0,74.6262101,29.06000546,0,22.29078092,0,114.2,11.5703561,19.49013895,0,37.08724371,60.36120248,34.87147116,32.35197768,23.62357098,17.03264387,11.82364693,14.45770443,0,0,0,0,0,0,0,0,1.651016702,95.43231663,0.515151515,44,1,10,0,4,4,1,2,3,9,1,11,4,0,2,2,7,4.5129,167.1938,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
57,317.367,298.215,317.1045417,118,0,0.352950907,-0.476539274,0.476539274,0.352950907,11.94050665,-1.102112045,11.94050665,0,2.20E-06,491.2845703,14.86144284,11.52167094,12.33816752,9.485269665,6.290519484,7.276118043,4.726748183,5.916470888,3.492708633,4.587884509,2.65584067,3.709925326,-1.58,26780.70227,17.47149331,6.920504893,3.039788118,125.562771,26.32282383,5.697039313,0,5.907179729,0,5.969305288,9.786941917,4.794537184,0,11.76188495,0,6.9237372,17.07881174,30.94700503,25.27832099,29.97690533,0,4.899909731,16.64397826,25.49036604,12.29761001,10.60217583,0,0,5.733667477,0,0,11.76188495,63.24759397,9.589074368,5.917906046,13.34455882,15.59458056,0,0,0,147.72,17.99117772,19.80212916,0,23.12225171,23.62356815,0,23.00033004,6.9237372,0,4.992404733,5.733667477,0,1.377675737,0,0,0,0,0,0,0,54.62232426,0.583333333,21,6,8,0,2,2,0,0,0,5,3,9,6,0,1,1,2,-1.2104,78.7018,1,1,1,0,0,0,0,0,1,1,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58,401.868,381.708,401.069986,142,0,0.261427323,-0.507966639,0.507966639,0.261427323,9.861880406,-3.666666667,9.861880406,0.006574074,4.31E-07,875.1163801,19.48276318,13.97698569,15.54941121,12.0753874,7.728934645,9.955210737,5.95732453,7.801329202,3.927267519,4.334395802,2.823630842,3.124043091,-2,383571.3907,20.3136,8.131482834,5.247160627,156.1776736,20.63637079,5.749511833,11.49902367,0,10.11812686,0,4.552749874,0,8.417796984,0,23.73367403,47.85503371,12.46266245,11.2784025,28.29012904,21.71906675,0,5.316788604,0,12.33872767,19.345282,52.04482313,0,17.2485355,5.316788604,0,17.2485355,11.60093989,47.63541104,16.53894848,0,22.60826052,30.33183534,5.022633314,0,0,127.09,10.11812686,23.73737917,0,28.18907486,19.22134721,23.23511088,0,18.19910121,12.13273414,5.316788604,16.15368976,0,2.522518966,0,0,0,0,0,0,25.86805556,46.63720326,0.294117647,26,5,7,0,1,1,2,0,2,6,5,9,1,0,0,0,3,2.2384,98.7777,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,317.223,307.143,317.0623405,118,0,0.422575588,-0.323333098,0.422575588,0.323333098,12.91356706,-4.992877693,12.91356706,0.383333333,2.572902702,684.6843212,16.86987901,11.39336458,11.39336458,9.948212856,5.972804434,5.972804434,5.152036182,5.152036182,3.100709803,3.100709803,2.032318028,2.032318028,-2.65,44112.96145,15.73346142,4.681462448,2.468066115,121.3975466,5.316788604,11.10237674,0,0,11.594566,12.20741303,14.90885545,9.694446915,13.17124514,0,0,25.98020854,6.066367068,10.61069732,27.68363056,23.31306679,0,5.316788604,0,25.56269817,4.899909731,33.87687097,0,0,10.21669833,29.34055488,0,0,22.40053054,10.9708357,10.11431827,19.41092589,18.19910121,0,0,0,92.55,39.82766683,32.87463778,0,5.687386275,17.03264387,6.066367068,13.8474744,0,0,5.316788604,0,0,0,0,0,0,0,0,0,38.74070118,40.59263216,0.333333333,22,1,7,0,1,1,1,0,1,4,1,10,2,0,1,1,2,2.4484,68.1951,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,324.424,300.232,324.183778,126,0,0.119124446,-0.49674294,0.49674294,0.119124446,11.15185516,-0.503544974,11.15185516,0.177547241,1.687085362,760.387301,16.6814338,14.05892567,14.05892567,11.7070399,8.682990361,8.682990361,6.974393659,6.974393659,5.819484377,5.819484377,4.444306034,4.444306034,-1.91,512499.659,15.60801065,6.187607919,2.502406334,142.3134262,9.843390349,5.749511833,0,0,0,0,9.883888252,0,0,6.578935684,6.076020107,61.05113151,24.16966502,18.73046465,9.843390349,10.90292493,0,9.883888252,11.83581209,24.98745046,20.19931035,48.68071913,0,5.749511833,4.736862954,0,5.749511833,0,41.23156683,0,11.83581209,24.50906113,43.11726764,0,10.90292493,0,45.59,6.103966388,5.106527395,0,6.041840829,11.83581209,41.72622269,6.420821623,13.30664111,24.26546827,22.53884404,4.736862954,0,0,0,0,0,0,0,0,0,49.5,0.45,24,1,4,0,3,3,1,1,2,4,1,4,4,0,3,3,5,3.1732,95.0268,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
