SDF File Name,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
45,230.307,212.163,230.1306798,90,0,0.18907216,-0.467935088,0.467935088,0.18907216,12.16648904,0.081898148,12.16648904,0.081898148,2.494788394,500.9915381,12.41384908,10.66986773,10.66986773,8.0753874,6.017559551,6.017559551,4.837760951,4.837760951,3.145901436,3.145901436,2.198870519,2.198870519,-1.57,7734.183573,11.90209634,4.741041744,2.574115704,102.0165805,4.417150937,5.760247419,5.783244946,0,0,0,4.794537184,0,0,0,17.22222917,45.25232644,6.420821623,11.82661449,9.211688121,5.783244946,0,0,0,40.03367647,0,46.44856267,0,0,0,0,0,0,5.783244946,6.420821623,6.9237372,48.37080523,33.97856321,0,0,0,30.21,0,4.794537184,0,5.783244946,0,41.7227198,5.57310453,12.3391831,13.8474744,12.99975731,4.417150937,0,0,0,0,0,0,0,0,5.503789683,31.49621032,0.4,17,0,2,1,0,1,0,1,1,2,0,2,0,0,0,0,2,3.99962,68.2275,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,234.339,212.163,234.1619799,94,0,0.209169017,-0.358799448,0.358799448,0.209169017,10.72543981,-1.113078704,10.72543981,0.124814815,2.182134991,430.2027737,12.42228525,11.20883304,11.20883304,7.889299871,6.676184392,6.676184392,6.328125851,6.328125851,5.119955019,5.119955019,4.182023007,4.182023007,-0.6,8383.901292,11.488138,3.238816991,1.284382432,103.3595201,9.843390349,0,0,5.787111153,0,0,0,0,0,0,18.06994626,51.17988553,12.33872767,5.601050811,9.843390349,0,0,0,11.83581209,58.34557563,0,22.7953337,0,0,0,0,0,0,16.49468936,4.736862954,11.83581209,46.95741367,22.7953337,0,0,0,29.46,5.787111153,5.106527395,0,5.601050811,11.83581209,11.99392615,23.98785231,0,6.076020107,27.6949488,4.736862954,0,0,0,0,0,0,0,0,0,34.16666667,0.733333333,17,1,2,1,2,3,0,0,0,2,1,2,0,1,1,2,3,3.1765,67.4018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,307.434,278.202,307.2147438,124,0,0.219760155,-0.504254592,0.504254592,0.219760155,11.78695384,0.079538349,11.78695384,0.079538349,2.177048031,457.6455325,16.37203272,14.02285872,14.02285872,10.52407581,8.151746251,8.151746251,6.129666457,6.129666457,3.669128025,3.669128025,2.312727348,2.312727348,-1.71,62666.95282,18.33928536,10.08932193,7.341699772,133.4298718,15.16017895,0,11.49902367,5.907179729,0,0,4.794537184,0,0,0,45.59712796,30.0349133,12.96557803,7.109797541,14.63792753,5.907179729,0,5.316788604,5.917906046,58.91716054,7.109797541,23.7625527,0,11.49902367,10.05365156,0,11.49902367,0,18.12350467,11.33929359,5.917906046,57.93585563,18.19910121,0,0,0,58.56,0,9.901064579,0,11.65669156,18.71508986,24.32300078,26.37226241,18.19910121,0,19.164263,4.736862954,0,0,0,0,0,0,0,0,0,49.5,0.611111111,22,2,4,0,0,0,1,0,1,3,2,4,10,0,0,0,1,4.0136,89.0455,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
48,328.364,308.204,328.1310737,126,0,0.335702361,-0.485486403,0.485486403,0.335702361,12.07043943,-0.817686839,12.07043943,0.349801587,1.903964907,888.2555568,17.48276318,14.21244985,14.21244985,11.31369893,7.902440702,7.902440702,6.490308735,6.490308735,4.394479941,4.394479941,2.746783259,2.746783259,-2.56,279585.931,16.30314343,5.817235906,2.817149049,139.4220061,13.89087684,23.03754917,0,0,0,11.59489161,0,9.589074368,0,0,6.076020107,45.89405,29.00996893,0,18.68541403,16.93854964,0,0,0,45.82078762,0,51.89816791,0,5.749511833,10.36244927,0,5.749511833,0,17.67432249,15.95222176,0,33.25840029,45.12628103,0,10.96924436,0,65.74,11.22663713,9.589074368,0,12.07327168,23.32645813,10.94967571,6.066367068,25.98986157,25.98020854,0,13.89087684,0,0,0,0,0,0,0,0,5.349792738,52.90020726,0.368421053,24,0,5,0,1,1,1,1,2,5,0,5,3,0,0,0,3,3.3845,90.206,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,320.253,308.157,320.0532173,120,0,0.202443598,-0.507678567,0.507678567,0.202443598,12.2231724,-1.721031746,12.2231724,0.020493197,2.108534427,790.3595551,16.88638687,11.46387977,11.46387977,10.79060146,6.490268109,6.490268109,5.093334397,5.093334397,3.542394157,3.542394157,2.453764651,2.453764651,-3.13,126896.1874,14.79258595,4.955838103,2.248626825,128.6179624,35.37602732,22.81198699,29.45646828,5.783244946,0,0,4.794537184,0,0,0,0,12.13273414,17.69618563,0,40.17056451,5.783244946,0,0,0,12.20793278,0,35.39237126,0,34.497071,4.736862954,0,34.497071,0,42.5263757,0,0,22.02540656,24.26546827,0,0,0,147.68,40.98922505,35.43370155,0,22.62592665,0,24.26546827,0,0,0,0,4.736862954,0,0,0,0,0,0,0,0,0,72.16666667,0.133333333,23,6,8,0,1,1,2,0,2,8,6,8,1,0,0,0,3,0.8919,74.9143,0,1,1,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,232.279,216.151,232.1099444,90,0,0.33393789,-0.500686222,0.500686222,0.33393789,11.27549477,-0.299850298,11.27549477,0.066985072,1.884915995,408.7353158,12.08757567,9.887517099,9.887517099,8.275188245,5.76796022,5.76796022,4.102067587,4.102067587,2.85051604,2.85051604,1.930295395,1.930295395,-1.77,9337.68919,11.70772907,5.526174571,3.343669265,101.0441184,9.473725908,11.86313126,0,0,0,5.969305288,0,4.794537184,0,0,30.33183534,18.40509474,6.420821623,13.18581765,14.26826309,5.969305288,0,0,0,25.36643126,7.109797541,47.73047181,0,0,0,0,0,0,19.18306922,20.68908471,0,18.40509474,42.16702032,0,0,0,35.53,0,4.794537184,0,12.07327168,12.17998649,12.84164325,11.6394716,7.109797541,18.19910121,12.13273414,9.473725908,0,0,0,0,0,0,0,0,0,38.83333333,0.357142857,17,0,3,0,1,1,1,0,1,3,0,3,4,0,0,0,2,2.465,64.352,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1034.2,950.536,1033.545759,414,0,0.187150805,-0.393566515,0.393566515,0.187150805,11.80973622,-1.993366417,11.80973622,0.103909713,0.812411064,1830.929035,51.34347707,41.81320702,41.81320702,34.26409798,26.84760793,26.84760793,24.02700017,24.02700017,20.21983232,20.21983232,16.05626041,16.05626041,-0.88,7.2541E+15,54.47455379,21.06111901,9.259060468,419.6656774,103.9100953,97.28448141,25.16010692,0,0,0,5.316788604,0,0,0,27.6949488,110.5456334,12.46266245,38.63546063,103.9100953,0,0,5.316788604,52.25532326,226.5556861,32.97228426,0,0,0,5.316788604,0,0,0,228.9031341,42.63176658,52.25532326,91.90316503,0,0,0,0,337.86,143.1471306,61.27832874,0,28.76289931,47.84616395,45.06968614,19.26246487,0,0,33.0117374,42.63176658,0,0,0,0,0,0,0,0,0,177.5833333,1,72,13,22,4,6,10,0,0,0,22,13,22,11,4,6,10,10,-2.6973,244.3023,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,979.164,896.508,978.539945,394,0,0.186894099,-0.395996723,0.395996723,0.186894099,12.47837522,-1.866386823,12.47837522,0.023921502,1.092732362,1686.397339,49.46516189,40.1869292,40.1869292,32.08741026,25.15832969,25.15832969,23.20580015,23.20580015,19.93446019,19.93446019,15.37322443,15.37322443,-0.8,4.60109E+14,53.49059655,20.1427252,8.655772707,397.9647366,99.54289681,73.24759665,18.87008019,0,0,0,0,0,0,0,34.618686,98.20690578,23.35476895,51.34630899,99.54289681,0,0,0,50.74657653,209.2564782,39.64129179,0,0,0,0,0,0,0,216.4557239,33.15804068,50.74657653,98.82690223,0,0,0,0,327.6,129.561246,66.38485613,0,64.64931638,25.86934683,44.94575136,0,0,13.8474744,20.7712116,33.15804068,0,0,0,0,0,0,0,0,0,172.0833333,1,68,13,20,4,4,8,0,0,0,20,13,20,12,4,4,8,8,-1.9841,234.4904,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,216.192,208.128,216.0422587,80,0,0.335697108,-0.495209706,0.495209706,0.335697108,11.11931642,-0.388463719,11.11931642,0.388463719,2.584577798,720.5360958,11.12095586,8.519744508,8.519744508,7.792024998,4.774613617,4.774613617,3.408469227,3.408469227,2.512829023,2.512829023,1.830080377,1.830080377,-2.23,8834.563463,9.029263936,3.131017244,1.129271813,90.03388772,13.57116483,16.91555212,0,0,0,5.625586319,0,4.794537184,0,0,0,12.13273414,12.13273414,24.14540897,13.57116483,21.93848871,0,0,0,0,7.109797541,40.94875477,0,5.749511833,10.36244927,0,5.749511833,0,7.109797541,0,0,0,44.15747033,0,21.93848871,0,52.58,0,4.794537184,0,5.625586319,16.91555212,10.77244843,6.066367068,25.50569467,6.066367068,0,13.57116483,0,0,0,0,0,0,0,0,10.35237812,29.14762188,0.083333333,16,0,4,0,0,0,1,2,3,4,0,4,1,0,0,0,3,2.5478,58.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,338.403,316.227,338.1518092,130,0,0.18535702,-0.507966213,0.507966213,0.18535702,12.25905404,-0.430644254,12.25905404,0.108362693,2.400174745,814.5348482,18.6125197,14.61418298,14.61418298,11.77922409,7.847384947,7.847384947,6.281577506,6.281577506,4.118613627,4.118613627,2.406285747,2.406285747,-3.01,287837.5258,18.33040937,7.25998457,4.095693773,147.2573051,14.94991774,17.2485355,5.783244946,0,0,0,4.794537184,0,0,6.578935684,19.92349451,42.48387556,28.17171201,7.109797541,19.74445493,11.85926505,0,0,0,19.26246487,7.109797541,71.81953278,0,17.2485355,4.736862954,0,17.2485355,0,23.10609728,5.414990469,0,35.33236606,55.12917831,0,6.076020107,0,66.76,5.414990469,15.00759197,0,17.28226861,22.43986631,0,31.38491885,30.35114142,13.8474744,6.578935684,4.736862954,0,0,0,0,0,0,0,0,0,62.41666667,0.19047619,25,2,4,0,0,0,2,0,2,4,2,4,6,0,0,0,2,4.4661,99.3531,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,366.369,348.225,366.1103383,138,0,0.347666198,-0.507822014,0.507822014,0.347666198,12.54247322,-0.582924698,12.54247322,0.020272634,2.190829385,1285.497466,19.29216426,15.12127848,15.12127848,12.9010859,8.446067714,8.446067714,6.64239712,6.64239712,4.550566489,4.550566489,3.301665693,3.301665693,-3.41,1516156.788,17.02643513,6.087565889,2.608717305,153.4391273,23.78421962,39.18702421,5.583020142,0,0,5.625586319,0,4.794537184,0,0,11.64912464,32.40103016,23.08240984,7.109797541,23.78421962,32.90773307,0,0,0,20.26829602,7.109797541,51.89816791,0,17.2485355,10.36244927,0,17.2485355,0,17.32285233,6.420821623,0,19.41092589,49.54343197,0,32.90773307,0,93.04,5.625586319,15.00759197,0,22.46826802,39.67227366,5.57310453,25.30889875,6.066367068,19.92349451,0,13.57116483,0,0,0,0,0,0,0,0,11.33533896,55.66466104,0.19047619,27,2,6,0,0,0,2,2,4,6,2,6,3,0,0,0,4,4.6209,102.7786,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,418.398,396.222,418.1263823,160,0,0.228720539,-0.507822381,0.507822381,0.228720539,12.36759788,-1.529343941,12.36759788,0.005071229,1.464040595,911.1930988,21.4134846,15.7888282,15.7888282,14.3674124,9.471072226,9.471072226,7.29841931,7.29841931,5.258191339,5.258191339,3.557949066,3.557949066,-2.69,6140073.795,20.57744851,8.2095058,3.852534711,171.2346406,39.74322584,47.76836744,5.783244946,6.290026729,0,0,4.794537184,0,0,0,12.13273414,29.82891977,6.066367068,18.59115508,44.53776302,5.783244946,0,0,0,43.23068029,6.606881965,53.59147246,0,17.2485355,9.473725908,0,17.2485355,0,68.62865617,4.736862954,0,28.44622818,42.46456948,0,0,0,145.91,43.41674063,30.32717416,0,17.9535784,22.62592665,0,18.19910121,24.26546827,0,0,14.21058886,0,0,0,0,0,0,0,0,0,82.5,0.380952381,30,5,9,0,2,2,2,0,2,9,5,9,4,0,1,1,4,0.2774,101.2605,0,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,839.973,774.453,839.430335,334,0,0.335291124,-0.547196369,0.547196369,0.335291124,14.83254311,-2.110362269,14.83254311,0,5.85E-06,1738.457176,42.86915005,35.32894485,35.32894485,26.76970582,20.72483374,20.72483374,20.60411618,20.60411618,17.21033932,17.21033932,13.35985525,13.35985525,-2.58,1.7475E+12,45.93529402,15.05276282,6.719088045,343.5613463,70.74475451,42.72776471,24.46726479,0,0,11.93861058,9.589074368,4.794537184,0,0,47.11552773,109.6979164,5.917906046,17.48826215,78.97781971,23.69116081,0,6.15054635,50.24366095,173.769306,0,11.64912464,0,0,11.25707375,0,0,0,126.9526035,38.12560055,50.24366095,106.253555,11.64912464,0,0,0,306.37,107.0836287,60.0303679,0,40.51749037,38.52492974,24.8355694,0,0,26.84723171,27.6949488,18.94745182,0,0,0,0,0,0,0,0,0,155,0.857142857,59,11,17,5,2,7,0,0,0,14,8,17,7,4,2,6,7,1.2871,202.7944,3,5,5,0,0,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,696.831,640.383,696.3720919,278,0,0.330661,-0.457979662,0.457979662,0.330661,12.52755867,-1.557044468,12.52755867,0.072439071,0.993964704,1277.170332,35.09528288,29.10920475,29.10920475,23.17463803,18.29457117,18.29457117,16.57881549,16.57881549,14.48629628,14.48629628,11.54468229,11.54468229,-1.23,75764537125,36.14181081,13.01337665,5.653431928,287.3899999,59.06034209,37.1267139,12.58005346,0,0,5.969305288,0,4.794537184,0,0,13.8474744,87.03212332,31.44245136,36.12088275,63.85487928,5.969305288,0,0,28.58369908,157.593314,20.32356147,11.64912464,0,0,0,0,0,0,129.5459173,33.21571491,28.58369908,84.97942783,11.64912464,0,0,0,193.83,73.11680176,35.43370155,0,40.65697075,32.29016846,44.09803427,0,20.10955485,0,13.8474744,28.42117772,0,0,0,0,0,0,0,0,0,117.6666667,0.916666667,49,6,13,4,3,7,0,0,0,13,6,13,7,4,2,6,7,1.0785,170.4408,0,6,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,530.57,496.298,530.2151973,206,0,0.338457446,-0.492701307,0.492701307,0.338457446,13.50259453,-1.921555414,13.50259453,0.00919853,1.981211146,1281.371054,27.56818514,22.6684852,22.6684852,17.96512938,12.54083088,12.54083088,10.55906909,10.55906909,8.224226909,8.224226909,5.366204931,5.366204931,-3.37,279092061.1,26.24561839,9.128432142,3.723791968,220.8548839,43.37109547,5.601050811,34.70306453,18.29196597,0,5.969305288,0,4.794537184,0,0,13.8474744,43.8823877,22.60826052,27.93627459,48.16563265,5.969305288,0,0,11.83581209,51.42183843,34.72921689,23.25963712,0,45.62397398,28.42117772,0,34.497071,0,62.11367859,15.95222176,11.83581209,44.92581817,12.13273414,0,11.12690298,0,122.14,35.11118539,15.00759197,0,13.39982427,57.6082471,5.563451492,28.25312982,19.91384147,12.99010427,0,33.15804068,0,0,0,0,0,0,0,0,0,90.83333333,0.535714286,38,2,10,1,2,3,2,0,2,10,2,10,3,0,0,0,5,3.4151,135.2646,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,536.577,504.321,536.2046326,206,0,0.338341329,-0.492703837,0.492703837,0.338341329,13.37443103,-1.5039803,13.37443103,0.008157014,1.860140698,1397.77728,27.89661227,22.8235659,22.8235659,18.75911725,12.57320715,12.57320715,9.76964449,9.76964449,7.587323656,7.587323656,5.37444158,5.37444158,-4.11,671945701.2,26.49526215,10.22093649,4.265381161,226.6638071,38.26456807,5.601050811,29.10201372,18.29196597,0,5.969305288,0,4.794537184,0,0,25.12283841,49.09138463,16.69035448,34.00264166,43.05910526,5.969305288,0,0,5.917906046,31.97331322,35.23213247,59.15492395,0,45.62397398,28.42117772,0,34.497071,0,51.90901596,11.15768458,5.917906046,41.43633245,42.46456948,0,11.12690298,0,101.91,17.67432249,9.901064579,0,12.71084835,63.17169859,5.563451492,14.21959508,51.47516762,19.05647134,0,33.15804068,0,0,0,0,0,0,0,0,0,90.41666667,0.366666667,39,1,9,1,1,2,3,0,3,9,1,9,6,0,0,0,5,4.958,142.2993,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,418.486,388.246,418.1991533,164,0,0.203440919,-0.50371909,0.50371909,0.203440919,11.24148471,-1.000165462,11.24148471,0.04873819,2.506641224,949.5434099,22.21481399,18.58193301,18.58193301,14.23144246,9.748710178,9.748710178,7.813374657,7.813374657,6.023925453,6.023925453,4.197055134,4.197055134,-2.8,3553026.952,21.89806718,8.143770068,3.367559624,176.6532231,33.89736956,0,22.99804733,11.49902367,0,0,0,0,0,0,6.9237372,42.52210199,17.54772461,41.15003852,33.89736956,0,0,0,5.917906046,32.29016846,35.54898771,23.25963712,0,45.62397398,23.68431477,0,34.497071,0,51.36309331,12.84164325,5.917906046,24.97437738,12.13273414,0,11.12690298,0,86.61,5.601050811,10.21305479,0,17.41692971,46.96659356,11.12690298,28.43919017,7.109797541,25.98020854,0,23.68431477,0,0,0,0,0,0,0,0,0,69.75,0.47826087,30,2,7,1,0,1,2,0,2,7,2,7,5,0,0,0,3,3.5879,113.4986,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,388.46,360.236,388.1885886,152,0,0.203201368,-0.504148903,0.504148903,0.203201368,10.51119006,0.032209913,10.51119006,0.032209913,2.496687898,816.0713206,20.58505748,17.25103499,17.25103499,13.37014102,9.31304111,9.31304111,7.355441993,7.355441993,5.717666121,5.717666121,4.107186752,4.107186752,-2.76,1531347.716,19.98666693,7.69781642,3.065034205,165.1747357,29.1605066,0,22.99804733,11.49902367,0,0,0,0,0,0,13.8474744,47.93709246,11.12690298,28.43919017,29.1605066,0,0,0,11.83581209,26.68911765,28.43919017,23.25963712,0,45.62397398,18.94745182,0,34.497071,0,38.65224495,12.84164325,11.83581209,24.97437738,12.13273414,0,11.12690298,0,77.38,0,10.21305479,0,22.99804733,23.33483576,35.09544921,14.21959508,26.35232922,0,13.8474744,18.94745182,0,0,0,0,0,0,0,0,0,64.33333333,0.454545455,28,2,6,1,0,1,2,0,2,6,2,6,4,0,0,0,3,4.17,107.1516,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,548.497,520.273,548.152991,210,0,0.200005709,-0.507966245,0.507966245,0.200005709,13.287657,-1.778140995,13.287657,0.011275848,1.453197217,1372.764758,28.00734273,20.27076809,20.27076809,18.57829516,12.11974779,12.11974779,9.550926055,9.550926055,7.011100546,7.011100546,4.769045116,4.769045116,-3.11,486289746.9,27.4566359,10.8081698,4.999068894,219.8337074,59.47995896,72.17693791,6.290026729,5.428790392,0,0,4.794537184,0,0,0,12.13273414,29.82891977,0,29.72689113,59.47995896,10.96924436,0,0,0,55.12175783,13.21376393,58.44814447,0,22.62592665,5.428790392,0,11.49902367,0,103.0837745,14.21058886,0,11.66741788,51.87305353,0,22.09614734,0,219.74,72.90694202,45.64675634,0,34.45254114,5.563451492,6.263162996,36.39820241,0,0,0,18.6277398,0,0,0,0,0,0,0,0,5.716672637,105.6166607,0.423076923,39,8,13,0,2,2,2,1,3,13,8,13,5,0,2,2,5,-1.1506,130.5964,0,6,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
